Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté SPRING BRIGHT : Arbre10/ligne7,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
Tronc,,charpant,,1er ss charpante,,2ème ss charpante,,3ème ss charpante,,4ème ss charpante,,5ème ss charpante,,Rameaux,,,Fruit 1 ,,Fruit 2,,Fruit 3,,Fruit 4,,Fruit 5,,Fruit 6,,Fruit 7,,Fruit 8,,Fruit 9,,Fruit 10,,Fruit 11,,,,Chiffons ,
Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Nbre_fruit,RDT,Poids ,diamètre 
69.5,63,37.6,235,97.14,10.2,1.9,24.5,,,,,,,R86,6.71,37.5,163,63.78,,,,,,,,,,,,,,,,,,,,,1,163,,
69.5,63,37.6,235,97.14,24.2,23.5,16,,,,,,,R87,6.15,30,190,75.93,126,61.24,,,,,,,,,,,,,,,,,,,2,316,,
69.5,63,37.6,235,97.14,24.2,23.5,20,,,,,,,R88,8.4,59,155,67.35,186,69.16,206,74.58,170,69.91,,,,,,,,,,,,,,,4,717,,
69.5,63,37.6,235,97.14,24.2,23.5,29,,,,,,,R89,10.2,74,171,70.87,247,76.95,161,72.65,,,,,,,,,,,,,,,,,3,579,,
69.5,63,37.6,235,97.14,69.2,37.25,40,30.77,3,11.71,6,,,R90,5.9,41,145,65.28,212,82.05,162,67.97,179,70.84,,,,,,,,,,,,,,,4,698,,
69.5,63,37.6,235,97.14,69.2,37.25,40,30.77,8,,,,,R91,6.5,26,170,67.35,132,60.2,77,52.85,,,,,,,,,,,,,,,,,3,379,,
69.5,63,37.6,235,97.14,69.2,37.25,40,30.77,36,11.12,7,,,R92,6.23,37,150,64.99,191,70.06,,,,,,,,,,,,,,,,,,,2,341,,
69.5,63,37.6,252,67.76,24,48.27,12,50.25,13,,,,,R93,9.02,57,152,66.4,,,,,,,,,,,,,,,,,,,,,1,152,,
69.5,63,37.6,252,67.76,24,48.27,12,50.25,21,,,,,R94,7.2,49,143,63.46,161,67.55,152,64.76,138,63.57,,,,,,,,,,,,,,,4,594,,
69.5,63,37.6,252,67.76,24,48.27,12,50.25,23.5,,,,,R95,8.02,47,142,64.1,,,,,,,,,,,,,,,,,,,,,1,142,,
69.5,63,37.6,252,67.76,24,48.27,12,50.25,40,34.4,1.5,,,R96,5.46,31.5,144,70.39,,,,,,,,,,,,,,,,,,,,,1,144,,
69.5,63,37.6,252,67.76,24,48.27,12,50.25,47,34.6,11,24.13,17,R97,6.7,47,132,63.21,187,69.72,214,75.58,193,71.65,,,,,,,,,,,,,,,4,726,,
69.5,63,37.6,252,67.76,24,48.27,12,50.25,47,34.6,11,24.13,41.5,R98,10.63,67,205,73.32,124,61.66,124,61.15,120,59.98,,,,,,,,,,,,,,,4,573,,
69.5,55,34,103,35.4,5,,,,,,,,,R99,7.5,80,136,62.24,146,64.35,123,60.83,150,63.91,148,63.92,,,,,,,,,,,,,5,703,159,66.81
69.5,55,34,103,35.4,8.4,23.8,36,,,,,,,R100,7.07,40,136,64.76,141,63.84,,,,,,,,,,,,,,,,,,,2,277,165,66.76
69.5,55,34,103,35.4,8.4,23.8,41.5,8.7,4.5,,,,,R101,5.4,27,154,67.04,111,59.6,114,60.18,,,,,,,,,,,,,,,,,3,379,96,54.12
69.5,55,34,103,35.4,8.4,23.8,52.5,,,,,,,R102,7.23,27.7,,,,,,,,,,,,,,,,,,,,,,,0,,85,51.61
69.5,55,34,103,35.4,8.4,23.8,69,12.6,3,,,,,R103,5.7,23.7,,,,,,,,,,,,,,,,,,,,,,,0,0,,
69.5,55,34,173,89.8,15,61,7,31.8,4,,,,,R104,7.7,51,117,58.15,200,73.2,161,68.34,,,,,,,,,,,,,,,,,3,478,,
69.5,55,34,173,89.8,15,61,7,31.8,14,14.24,16,,,R105,6.61,52.5,311,82.43,136,62.89,,,,,,,,,,,,,,,,,,,2,447,,
69.5,55,34,173,89.8,15,61,7,31.8,33,10.9,20,,,R106,7,53,148,65.25,164,64.22,140,62.06,,,,,,,,,,,,,,,,,3,452,,
