DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,DChar4,LChar4,NumRam,DRam,LRam,PFr1,DFr1,PFr2,DFr2,PFr3,DFr3,PFr4,DFr4,PFr6,DFr6,DChar5,LChar5,PFr5,DFr5,year
62,30.4,30,97,29.27,3.5,,,,,,,R84,7,,157,67.2,110,56.74,89,52.02,,,,,,,,,2021
62,30.4,30,110,18.36,9.5,,,,,,,R85,11.56,,128.51,,128.51,,128.51,,,,,,,,,,2021
62,30.4,30,126,8.97,12.2,,,,,,,R86,4.28,,128.51,,,,,,,,,,,,,,2021
62,30.4,30,126,8.97,19.2,,,,,,,R87,6.88,,,,,,,,,,,,,,,,2021
62,30.4,30,139,26.79,5,,,,,,,R88,6.51,,128.51,,,,,,,,,,,,,,2021
62,30.4,30,158,13.19,17,,,,,,,R89,8.81,,92,54.14,,,,,,,,,,,,,2021
62,30.4,30,164,16.96,3.5,,,,,,,R90,7.69,,,,,,,,,,,,,,,,2021
62,30.4,30,164,16.96,35,,,,,,,R91,6.39,,128.51,,128.51,,,,,,,,,,,,2021
62,30.4,30,176,20.38,3,,,,,,,R92,4.69,,,,,,,,,,,,,,,,2021
62,30.4,30,219,30.95,5.5,,,,,,,R93,4.7,,153,64.68,,,,,,,,,,,,,2021
62,30.4,30,219,30.95,30.1,19.16,2.5,14,7,,,R94,6.23,,128.51,,128.51,,,,,,,,,,,,2021
62,30.4,30,219,30.95,66.1,,,,,,,R95,4.31,,128.51,,128.51,,,,,,,,,,,,2021
62,30.4,30,219,30.95,72.1,,,,,,,R96,5.53,,,,,,,,,,,,,,,,2021
62,30.4,30,219,35.2,19,,,,,,,R97,6.8,,137,63.47,149,60.79,,,,,,,,,,,2021
62,30.4,30,219,35.2,42,30.7,6,,,,,R98,9.87,,184,69.12,,,,,,,,,,,,,2021
62,30.4,30,219,35.2,42,30,12,17,4,,,R99,9.46,,185,69.87,54,45.81,128.51,,128.51,,,,,,,,2021
62,30.4,30,219,35.2,42,30,12,24.5,11.9,9.4,13,R100,5.36,,0,,,,,,,,,,,,,,2021
62,30.4,30,219,35.2,42,30,12,24.5,19.9,16.39,34.3,R101,7.11,,128.51,,,,,,,,,,,,,,2021
62,30.4,30,250.9,25.52,2.4,,,,,,,R102,4.58,,128.51,,128.51,,101,57.17,,,,,,,,,2021
62,30.4,30,250.9,25.52,2.4,,,,,,,R103,16.17,,128.51,,128.51,,128.51,,,,,,,,,,2021
62,30.4,30,266.4,30.14,3,,,,,,,R104,14.3,,240,82.14,,,,,,,,,,,,,2021
62,30.4,30,266.4,23.9,23,,,,,,,R105,7.27,,128.51,,159,63.84,128.51,,128.51,,,,,,,,2021
62,30.4,30,272.4,17.9,13,,,,,,,R106,4.5,,,,,,,,,,,,,,,,2021
62,30.4,30,272.4,17.9,23,,,,,,,R107,4.23,,,,,,,,,,,,,,,,2021
62,30.4,30,272.4,17.9,29,,,,,,,R108,4.31,,,,,,,,,,,,,,,,2021
62,30,31,84,15.46,30,,,,,,,R109,5.7,,128.51,,,,,,,,,,,,,,2021
62,30,31,84,15.46,34,,,,,,,R110,5.2,,126,60.11,128.51,,,,,,,,,,,,2021
62,30,31,84,15.46,46,,,,,,,R111,6.5,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,84,15.46,66.5,,,,,,,R112,5.9,,128.51,,,,,,,,,,,,,,2021
62,30,31,89,10.11,12,,,,,,,R113,5.18,,128.51,,,,,,,,,,,,,,2021
62,30,31,89,10.11,29,,,,,,,R114,4.9,,116,55.39,128.51,,,,,,,,,,,,2021
62,30,31,89,10.11,36.5,,,,,,,R115,3.7,,109,59.5,128.51,,,,,,,,,,,,2021
62,30,31,89,10.11,58.5,,,,,,,R116,4.8,,,,,,,,,,,,,,,,2021
62,30,31,105,11.31,8,,,,,,,R117,9.6,,83,51.63,96,54.85,,,,,,,,,,,2021
62,30,31,117,13.94,12,,,,,,,R118,8.08,,128.51,,128.51,,109,55.56,128.51,,,,,,,,2021
62,30,31,146,,,,,,,,,R119,6.3,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,150,18.8,5,,,,,,,R120,6.3,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,150,18.8,46.5,,,,,,,R121,6.7,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,173,19.11,17,,,,,,,R122,3.9,,,,,,,,,,,,,,,,2021
62,30,31,173,19.11,29,,,,,,,R123,5.5,,128.51,,,,,,,,,,,,,,2021
62,30,31,173,19.11,38,,,,,,,R124,5.8,,128.51,,,,,,,,,,,,,,2021
62,30,31,173,19.11,42,,,,,,,R125,7.4,,128.51,,,,,,,,,,,,,,2021
62,30,31,186,39.34,6,,,,,,,R126,6.17,,128.51,,,,,,,,,,,,,,2021
62,30,31,186,39.34,23,,,,,,,R127,7.34,,128.51,,,,,,,,,,,,,,2021
62,30,31,186,39.34,23,50.8,11,16.9,4.5,,,R128,5.97,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,186,39.34,23,50.8,11,16.9,8,,,R129,5.66,,141,63.51,,,,,,,,,,,,,2021
62,30,31,186,39.34,23,50.8,28,,,,,R130,6.88,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,186,39.34,23,50.8,63,34.6,5,,,R131,7.44,,99,55.09,,,,,,,,,,,,,2021
62,30,31,186,39.34,23,50.8,72,31.55,25,15.62,4.5,R132,7.7,,128.51,,,,,,,,,,,,,,2021
62,30,31,186,39.34,23,50.8,72,31.55,31,,,R133,9.28,,128.51,,,,,,,,,,,,,,2021
62,30,31,186,39.34,23,22.98,30.5,,,,,R134,8.1,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,186,39.34,23,22.98,78.5,,,,,R135,4.6,,128.51,,,,,,,,,,,,,,2021
62,30,31,186,39.34,23,22.98,99.5,,,,,R136,6.66,,,,,,,,,,,,,,,,2021
62,30,31,227,20.15,9,,,,,,,R137,4.33,,160,70.31,,,,,,,,,,,,,2021
62,30,31,251,,,,,,,,,R138,9.9,,128.51,,,,,,,,,,,,,,2021
62,30,31,277,39.33,39,,,,,,,R139,5.02,,128.51,,,,,,,,,,,,,,2021
62,30,31,277,39.33,47,,,,,,,R140,5.9,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,277,39.33,57,,,,,,,R141,6.4,,156,66.86,128.51,,128.51,,,,,,,,,,2021
62,30,31,277,39.33,67,,,,,,,R142,6.4,,128.51,,112,59.54,128.51,,,,,,,,,,2021
62,30,31,289,19.07,5,,,,,,,R143,4.02,,128.51,,,,,,,,,,,,,,2021
62,30,31,316,38.3,9,,,,,,,R144,5.6,,158,64.16,,,,,,,,,,,,,2021
62,30,31,316,38.3,44,13.93,20,,,,,R145,5.4,,128.51,,,,,,,,,,,,,,2021
62,30,31,316,38.3,44,13.93,32.7,,,,,R146,5.15,,128.51,,,,,,,,,,,,,,2021
62,30,31,316,38.3,47,15.9,10,,,,,R147,6.44,,128.51,,128.51,,128.51,,,,,,,,,,2021
62,30,31,316,38.3,47,15.9,20,,,,,R148,5.4,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,316,38.3,47,15.9,36,,,,,R149,5.6,,128.51,,128.51,,,,,,,,,,,,2021
62,30,31,316,38.3,47,15.9,42,,,,,R150,5.4,,128.51,,128.51,,,,,,,,,,,,2021
58.8,41,32,77,20.29,4,,,,,,,R1,15.75,149,137.23,,137.23,,137.23,,,,,,,,,,2021
58.8,41,32,77,20.29,7,,,,,,,R2,6.3,49.5,137.23,,137.23,,143,66.25,,,,,,,,,2021
58.8,41,32,97,,,,,,,,,R3,10.5,118,137.23,,137.23,,,,,,,,,,,,2021
58.8,41,32,100.5,49.36,63.5,,,,,,,R4,10.3,98,163,67.33,107,56.17,137.23,,137.23,,,,,,137.23,,2021
58.8,41,32,100.5,49.36,71.5,25.8,6,10.6,60,,,R5,3.4,29.5,137.23,,,,,,,,,,,,,,2021
58.8,41,32,100.5,49.36,118.5,31,6,19.7,40,,,R6,7.5,65,137.23,,137.23,,,,,,,,,,,,2021
58.8,41,32,100.5,49.36,118.5,31,16,16,6,,,R7,6,22,137.23,,,,,,,,,,,,,,2021
58.8,41,32,107.5,30.11,46,,,,,,,R8,8,62,130,61.56,137.23,,137.23,,137.23,,,,,,,,2021
58.8,41,32,107.5,30.11,50,,,,,,,R9,10.7,107,158,67.28,155,64.39,130,59.49,137.23,,,,,,,,2021
58.8,41,32,107.5,30.11,55,,,,,,,R10,4.91,32,141,53.62,158,63.95,,,,,,,,,,,2021
58.8,41,32,107.5,30.11,67,,,,,,,R11,7.6,85,137.23,,137.23,,112,60.29,,,,,,,,,2021
58.8,41,32,127.5,27.41,4,,,,,,,R12,9.21,101,140,66.2,137.23,,145,64.41,131,63.08,,,,,,,2021
58.8,41,32,184.5,31.11,8,15.9,3,,,,,R13,9.05,72,150,65.6,137.23,,,,,,,,,,,,2021
58.8,41,32,184.5,31.11,50,,,,,,,R14,9.7,65,181,69.51,211,74.64,,,,,,,,,,,2021
58.8,41,32,184.5,31.11,68,18.55,32.5,,,,,R15,5.5,46,257,79.51,,,,,,,,,,,,,2021
58.8,41,32,184.5,31.11,68,18.55,35,,,,,R16,6.7,41.5,137.23,,,,,,,,,,,,,,2021
58.8,41,32,184.5,31.11,68,18.55,37.5,,,,,R17,6,32.5,162,65.58,137.23,,,,,,,,,,,,2021
58.8,41,32,192.5,,,,,,,,,R18,7,30,215,73.61,137.23,,,,,,,,,,,,2021
58.8,41,32,233.5,50.19,4.5,,,,,,,R19,6.16,35,80,53.42,149,64.16,,,,,,,,,,,2021
58.8,41,32,233.5,50.19,18,26.77,2,,,,,R20,4.9,12,0,,,,,,,,,,,,,,2021
58.8,41,32,233.5,50.19,18,26.77,4,,,,,R21,4.8,13,151,65.4,,,,,,,,,,,,,2021
58.8,41,32,233.5,67.6,34,,,,,,,R22,5.7,20.5,,,,,,,,,,,,,,,2021
58.8,41,32,233.5,67.6,55,,,,,,,R23,7,27,137.23,,,,,,,,,,,,,,2021
58.8,41,32,233.5,67.6,57,,,,,,,R24,5.45,25,137.23,,,,,,,,,,,,,,2021
58.8,41,32,233.5,67.6,66,,,,,,,R25,7.88,28,108,57.08,228,75.11,137.23,,,,,,,,,,2021
58.8,41,32,233.5,67.6,73.8,,,,,,,R26,6.44,15,137.23,,,,,,,,,,,,,,2021
58.8,41,32,233.5,67.6,97.8,,,,,,,R27,7.15,26,,,,,,,,,,,,,,,2021
58.8,26,34,65,67.03,45,23.02,3,12.68,17.8,,,R28,3.91,37.2,137.23,,123,61.44,,,,,,,,,,,2021
58.8,26,34,65,67.03,45,23.02,3,12.68,21.3,,,R29,4.26,32,162,67.56,137.23,,,,,,,,,,,,2021
58.8,26,34,65,67.03,45,23.02,3,12.68,32.3,7.52,22,R30,3.46,20,,,,,,,,,,,,,,,2021
58.8,26,34,65,67.03,84.5,11.9,7,,,,,R31,6.93,51.5,199,69.47,160,65.8,138,61.26,,,,,,,,,2021
58.8,26,34,65,67.03,98.7,,,,,,,R32,4.29,34,137.23,,137.23,,170,66.1,,,,,,,,,2021
58.8,26,34,65,67.03,110.7,17.68,3.5,,,,,R33,7.78,83,141,62.53,137.23,,137.23,,137.23,,,,,,,,2021
58.8,26,34,65,67.03,119.7,14.68,3.5,,,,,R34,6.02,23,159,63.96,174,65.25,,,,,,,,,,,2021
58.8,26,34,65,67.03,148.6,,,,,,,R35,4.37,37,185,70.24,,,,,,,,,,,,,2021
58.8,26,34,65,67.03,160.4,,,,,,,R36,6.41,52,137.23,,137.23,,,,,,,,,,,,2021
58.8,26,34,65,67.03,162.4,26.11,3,,,,,R37,5.76,26.8,190,69.11,,,,,,,,,,,,,2021
58.8,26,34,65,67.03,162.4,26.11,8,,,,,R38,5.16,29.8,,,,,,,,,,,,,,,2021
58.8,26,34,65,67.03,162.4,26.11,35,8.88,5.03,,,R39,6.69,40,152,64.24,137.23,,,,,,,,,,,,2021
58.8,26,34,65,67.03,162.4,26.11,52.5,12.72,7.6,,,R40,9.05,62,192,69.63,,,,,,,,,,,,,2021
58.8,26,34,108,11.08,4.5,,,,,,,R41,5.21,43.3,141,64.5,173,67.25,154,64.22,,,,,,,,,2021
58.8,26,34,151,7.61,5,,,,,,,R42,3.25,12.2,137.23,,,,,,,,,,,,,,2021
58.8,26,34,151,7.61,6.3,,,,,,,R43,5.35,49,177,69.72,137.23,,143,63.39,,,,,,,,,2021
58.8,26,34,151,9.4,10.4,,,,,,,R44,6.15,73,167,67.53,155,67.6,110,56.23,,,,,,,,,2021
58.8,26,34,180.5,24.76,8.5,18.39,27,9.9,8,,,R45,6.36,50.4,136,61.44,184,67.54,,,,,,,,,,,2021
58.8,26,34,180.5,24.76,8.5,18.39,27,9.9,10.3,,,R46,4.89,36.2,,,,,,,,,,,,,,,2021
58.8,26,34,200.5,11.5,4.4,,,,,,,R47,7.43,74,159,65.24,190,72.98,195,71,137.23,,,,,,,,2021
58.8,26,34,211.9,14.5,2.5,,,,,,,R48,3.83,21,,,,,,,,,,,,,,,2021
58.8,26,34,218.9,,,,,,,,,R49,6.83,43.6,,,,,,,,,,,,,,,2021
58.8,26,34,224.9,10.22,4,,,,,,,R50,6.72,43.4,137.23,,137.23,,,,,,,,,,,,2021
58.8,26,34,224.9,10.22,8,,,,,,,R51,4.9,18,,,,,,,,,,,,,,,2021
58.8,26,34,224.9,10.22,15,,,,,,,R52,5.15,29,59,43.79,,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,17,,,,,,,R53,10.22,65.8,157,63.32,227,71.97,137.23,,,,,,,,,,2021
58.8,26,34,224.9,48.24,40,,,,,,,R54,3.82,13.8,137.23,,,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,47.5,,,,,,,R55,7.82,92,137.23,,137.23,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,55.5,26.25,19,,,,,R56,6.19,31,,,,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,55.5,26.25,29.5,,,,,R57,10.59,35,137.23,,,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,59.8,,,,,,,R58,7.69,71,,,,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,69.6,6.28,3,,,,,R59,4.46,16,137.23,,,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,69.6,27.01,14,,,,,R60,4.25,19.2,137.23,,,,,,,,,,,,,,2021
58.8,26,34,224.9,48.24,69.6,27.01,4.8,,,,,R61,5.58,18.5,137.23,,,,,,,,,,,,,,2021
58.8,35,28,85,,,,,,,,,R62,6.9,87,112,58.13,80,48.66,137.23,,,,,,,,,,2021
58.8,35,28,85,,,,,,,,,R63,6.4,40,127,58.75,93,53.49,,,,,,,,,,,2021
58.8,35,28,93,16.4,9,8.34,4,,,,,R64,6.8,64,90,53.54,139,63.43,106,55.97,101,54.55,79,48.92,,,49,41.78,2021
58.8,35,28,130.5,11.32,12,,,,,,,R65,5.49,41,96,54.47,96,63.85,50,43.2,44,40.31,,,,,,,2021
58.8,35,28,130.5,12.15,5,,,,,,,R66,6.8,74.5,101,55.29,100,56.3,116,60.21,83,50.53,,,,,100,55.89,2021
58.8,35,28,147.5,16,46,,,,,,,R67,3.88,35.5,140,64.47,107,58.46,109,58.11,,,,,,,,,2021
58.8,35,28,147.5,16,51,,,,,,,R68,6.91,89.5,83,53.27,112,58.75,137.23,,137.23,,,,,,103,58.94,2021
58.8,35,28,147.5,10,15,,,,,,,R69,5.37,36,97,52.96,119,61.59,111,59.4,,,,,,,,,2021
58.8,35,28,188.5,10.5,13,,,,,,,R70,4.6,20,155,64.85,,,,,,,,,,,,,2021
58.8,35,28,191.5,,,,,,,,,R71,6.9,18,50,41.76,,,,,,,,,,,,,2021
58.8,35,28,213.5,50,5,,,,,,,R72,6.6,59,124,62.83,102,54.89,120,60.78,94,57.38,,,,,,,2021
58.8,35,28,213.5,50,34,17.15,10,,,,,R73,8.99,56,133,60.91,138,59.95,,,,,,,,,,,2021
58.8,35,28,213.5,50,34,17.15,23.5,,,,,R74,6.8,44,171,67.96,,,,,,,,,,,,,2021
58.8,35,28,213.5,50,42,34.24,2.5,,,,,R75,4.5,21,,,,,,,,,,,,,,,2021
58.8,35,28,213.5,50,42,34.24,20.5,,,,,R76,6.5,50.5,137.23,,166,67.5,137.23,,137.23,,,,,,,,2021
58.8,35,28,213.5,50,42,34.24,46.5,,,,,R77,6.5,49,126,59.08,163,68.78,137.23,,,,,,,,,,2021
58.8,35,28,213.5,50,42,34.24,46.5,26.96,5,,,R78,7.6,65,158,66.72,130,64.71,137.23,,64,49,,,,,,,2021
58.8,35,28,213.5,50,42,34.24,46.5,26.96,19.5,7.97,3,R79,7.1,48,141,65.2,137.23,,,,,,,,,,,,2021
58.8,35,28,213.5,50,42,34.24,46.5,26.96,42.5,,,R80,9.29,69,137.23,,137.23,,,,,,,,,,,,2021
58.8,35,28,219.5,,,,,,,,,R81,4.6,31,132,61.14,153,66.37,,,,,,,,,,,2021
58.8,35,28,226.5,12.3,4,,,,,,,R82,5.7,38,174,69.23,,,,,,,,,,,,,2021
58.8,35,28,266.5,23.5,15,,,,,,,R83,3.4,13,180,69.9,137.23,,,,,,,,,,,,2021
58.8,35,28,266.5,23.5,15,,,,,,,R84,9.5,79,164,67.45,150,64.36,132,64.14,179,69.77,,,,,99,56.88,2021
58.8,35,28,282.5,,,,,,,,,R85,5,22,137.23,,137.23,,137.23,,,,,,,,,,2021
58.8,35,28,292.5,32.42,7,14.69,33,,,,,R86,3.77,23,137.23,,,,,,,,,,,,,,2021
58.8,35,28,292.5,32.42,7,14.69,37,,,,,R87,5.34,40,,,,,,,,,,,,,,,2021
58.8,35,28,292.5,32.42,7,14.69,40,,,,,R88,5.23,37.5,137.23,,137.23,,,,,,,,,,,,2021
58.8,35,28,304.5,8.71,45.5,,,,,,,R89,3.4,27,,,,,,,,,,,,,,,2021
58.8,35,28,308.5,21.03,5,,,,,,,R90,5.5,12.5,,,,,,,,,,,,,,,2021
58.8,35,28,322.5,46,10,23.44,47.5,,,,,R91,5.4,50,137.23,,137.23,,,,,,,,,,,,2021
58.8,35,28,322.5,46,10,23.44,50.5,,,,,R92,3.5,23.5,137.23,,,,,,,,,,,,,,2021
58.8,35,28,322.5,46,10,23.44,53.5,,,,,R93,6.46,49,137.23,,,,,,,,,,,,,,2021
58.8,35,28,322.5,46,17,23.44,75.5,17.08,3,,,R94,7.32,33,167,67.55,137.23,,,,,,,,,,,,2021
58.8,35,28,322.5,46,17,23.44,75.5,17.08,8,,,R95,5.7,30,173,69.05,173,68.66,137.23,,,,,,,,,,2021
58.8,35,28,322.5,46,17,23.44,75.5,17.08,23,,,R96,8.35,60,188,71.57,137.23,,,,,,,,,,,,2021
58.8,36,29,53,10.08,8,,,,,,,R97,5.76,59,121,61.94,95,54.19,75,49.57,,,,,,,,,2021
58.8,36,29,70.5,22.28,27,15.46,18.6,5.28,2.3,,,R98,3.46,26,,,,,,,,,,,,,,,2021
58.8,36,29,91.5,28.15,38.5,16.51,4.3,,,,,R99,6.09,41.5,111,57.61,123,58.9,106,55.4,77,49.46,,,,,,,2021
58.8,36,29,91.5,28.15,38.5,16.51,18.3,8.11,3.9,,,R100,6.28,54,111,57.21,102,57.99,116,59.94,88,53.97,,,,,,,2021
58.8,36,29,91.5,28.15,38.5,16.51,41.3,9.14,1.9,,,R101,4.2,22,77,58.83,82,51.96,,,,,,,,,,,2021
58.8,36,29,91.5,28.15,38.5,16.51,68.3,9.23,7,,,R102,7.5,57,137.23,,,,,,,,,,,,,,2021
58.8,36,29,91.5,28.15,38.5,16.51,75.3,,,,,R103,7.4,53,126,60.8,137.23,,,,,,,,,,,,2021
58.8,36,29,131,21.28,28.5,,,,,,,R104,5.42,44,144,62.45,137.23,,137.23,,,,,,,,,,2021
58.8,36,29,131,21.28,43.7,,,,,,,R105,7.95,70,125,60.73,97,55.58,137.23,,137.23,,,,,,,,2021
58.8,36,29,131,21.28,64.7,,,,,,,R106,10.1,75.5,105,58.66,,,,,,,,,,,,,2021
58.8,36,29,139,30,13,,,,,,,R107,7.95,108.5,153,64.79,137.23,,137.23,,122,60.76,,,,,,,2021
58.8,36,29,139,30,33,,,,,,,R108,7.81,23.3,,,,,,,,,,,,,,,2021
58.8,36,29,139,30,40,17.21,2,,,,,R109,9.29,101,160,65.88,137.23,,,,,,,,,,,,2021
58.8,36,29,139,60.22,26,16.71,4,,,,,R110,6.62,55,135,64.33,140,62.45,138,62.34,156,65.38,,,,,,,2021
58.8,36,29,139,60.22,88.5,,,,,,,R111,6.2,66,135,62.75,137.23,,112,58.87,,,,,,,,,2021
58.8,36,29,139,60.22,92.5,11.25,4,,,,,R112,7.38,79,124,60.61,137.23,,,,,,,,,,,,2021
58.8,36,29,139,60.22,123.5,16.99,34,,,,,R113,3.44,18,137.23,,,,,,,,,,,,,,2021
58.8,36,29,139,60.22,123.5,16.99,37,,,,,R114,4.35,32,189,70.09,139,64.7,,,,,,,,,,,2021
58.8,36,29,139,60.22,134.5,25.12,49,,,,,R115,9.38,59,137.23,,137.23,,,,,,,,,,,,2021
58.8,36,29,139,60.22,134.5,25.12,52,,,,,R116,6.28,28.5,161,67.13,,,,,,,,,,,,,2021
58.8,36,29,139,60.22,134.5,25.12,55,,,,,R117,6.91,50.5,137.23,,,,,,,,,,,,,,2021
58.8,36,29,139,60.22,137.5,19.92,14,,,,,R118,7.03,52,137.23,,165,65.44,,,,,,,,,,,2021
58.8,36,29,139,60.22,137.5,19.92,17.5,,,,,R119,7.09,42,,,,,,,,,,,,,,,2021
58.8,36,29,139,60.22,137.5,19.92,21.5,,,,,R120,6.21,40,137.23,,,,,,,,,,,,,,2021
58.8,36,29,139,60.22,137.5,19.92,25.5,,,,,R121,7.91,55,137.23,,137.23,,,,,,,,,,,,2021
77,8,34.5,74,24.25,8,18.8,7,,,,,R1,7.8,108,101,54.51,121,59.38,60,47.2,,,,,,,,,2021
77,8,34.5,74,24.25,8,18.8,30,,,,,R2,8.08,95,131,58.78,94,50.11,101,53.63,,,,,,,,,2021
77,8,34.5,74,24.25,8,18.8,47,,,,,R3,4.1,37,132,60.08,,,,,,,,,,,,,2021
77,8,34.5,74,24.25,8,18.8,80,,,,,R4,8.19,67,,,,,,,,,,,,,,,2021
77,8,34.5,74,24.25,8,18.8,88.5,,,,,R5,6.5,50,95,52.54,,,,,,,,,,,,,2021
77,8,34.5,89,16.8,38,13.6,10,,,,,R6,5.77,68,87,53.78,82,49.62,,,,,,,,,,,2021
77,8,34.5,89,16.8,56,,,,,,,R7,5.9,53,79,48.59,78,49.13,,,,,,,,,,,2021
77,8,34.5,89,16.8,65,,,,,,,R8,5.3,42.5,95,54.99,,,,,,,,,,,,,2021
77,8,34.5,97,,,,,,,,,R9,6.3,45,,,,,,,,,,,,,,,2021
77,8,34.5,100,6.5,5,22.4,13,17.7,38,,,R10,6,55,95,54.51,80,51.26,99,55.13,,,,,,,,,2021
77,8,34.5,100,6.5,5,22.4,13,17.7,58,,,R11,5.8,76,116,60.35,,,,,,,,,,,,,2021
77,8,34.5,100,6.5,5,22.4,13,17.7,67.5,,,R12,5.8,49,58,44.05,,,,,,,,,,,,,2021
77,8,34.5,100,6.5,5,22.4,19,9.5,44,,,R13,4,50,133,62.45,72,48.12,,,,,,,,,,,2021
77,8,34.5,100,6.5,5,22.4,29,,,,,R14,5.1,75,82,54.04,82,51.89,47,41.19,43,40.04,,,,,32,35.45,2021
77,8,34.5,100,63.3,26,27.34,4,9,10,,,R15,5.22,28,116,58.46,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,26,27.34,40,15.22,0,,,R16,6.6,52,123.51,,124,61.55,,,,,,,,,,,2021
77,8,34.5,100,63.3,26,27.34,40,15.22,2,9.5,5.5,R17,4.8,31,105,56.6,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,83,,,,,,,R18,8.35,39,,,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,87,,,,,,,R19,5.66,43,142,62.39,127,67.65,131,61.29,,,,,,,,,2021
77,8,34.5,100,63.3,89,17,21,,,,,R20,5.23,53,0,,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,97,9.7,5,,,,,R21,7.41,53,165,63.71,153,64.22,,,,,,,,,,,2021
77,8,34.5,100,63.3,135,36.6,5,15.8,31,,,R22,4.5,30,123.51,,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,135,36.6,5,15.8,45.5,,,R23,4.7,31,123.51,,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,135,36.6,12,,,,,R24,5.92,41,149,64.57,123.51,,,,,,,,,,,,2021
77,8,34.5,100,63.3,135,36.6,40,,,,,R25,3.8,13.5,,,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,135,36.6,40,11.62,0,11.49,35,R26,4.6,33,,,,,,,,,,,,,,,2021
77,8,34.5,100,63.3,135,36.6,40,11.62,20,10,12,R27,4.9,25,123.51,,123.51,,,,,,,,,,,,2021
77,8,34.5,100,63.3,135,36.6,40,11.62,20,10,16,R28,5.6,37,123.51,,123.51,,,,,,,,,,,,2021
77,8,34.5,149,,,,,,,,,R29,4.9,38,116,60.38,,,,,,,,,,,,,2021
77,8,34.5,167,12.5,25,,,,,,,R30,3.9,19,123.51,,,,,,,,,,,,,,2021
77,8,34.5,167,12.5,63,,,,,,,R31,4.7,27,,,,,,,,,,,,,,,2021
77,8,34.5,167,27.07,25,,,,,,,R32,7.76,79,120,61.81,84,51.36,94,54.02,131,61.29,,,,,,,2021
77,8,34.5,167,27.07,55,,,,,,,R33,6.8,74,138,62.24,97,55.52,103,56.56,76,49.48,,,,,,,2021
77,8,34.5,167,27.07,66,,,,,,,R34,8.11,75,138,61.15,125,60.02,59,44.22,77,51.21,,,,,,,2021
77,8,34.5,167,27.07,101.5,,,,,,,R35,3.05,14,93,53.07,128,62.03,,,,,,,,,,,2021
77,8,34.5,167,27.07,105,,,,,,,R36,3.8,25,,,,,,,,,,,,,,,2021
77,8,34.5,167,27.07,150,,,,,,,R37,4.6,26,,,,,,,,,,,,,,,2021
77,8,34.5,167,27.07,156,,,,,,,R38,5.28,30,103,56.74,,,,,,,,,,,,,2021
77,8,34.5,167,27.07,162,,,,,,,R39,5.7,32,53,45.91,,,,,,,,,,,,,2021
77,8,34.5,219,31.5,5,,,,,,,R40,6.05,22,,,,,,,,,,,,,,,2021
77,8,34.5,219,31.5,5,,,,,,,R41,6.2,19,,,,,,,,,,,,,,,2021
77,8,34.5,234,30.7,3,,,,,,,R42,11.26,81,123.51,,,,,,,,,,,,,,2021
77,8,34.5,234,30.7,27,16.6,25,,,,,R43,6.12,40,110,58.38,123.51,,,,,,,,,,,,2021
77,8,34.5,234,30.7,49,24.8,7,20.6,1.5,,,R44,12.37,88,187,69.01,123.51,,123.51,,,,,,,,,,2021
77,8,34.5,234,30.7,49,24.8,22,10.96,14,,,R45,6.8,57,161,65.91,123.51,,,,,,,,,,,,2021
77,8,34.5,234,30.7,49,24.8,22,10.96,17,,,R46,8,45,148,60.86,134,61.84,120,59.18,,,,,,,,,2021
77,8,34.5,237,15.08,10,,,,,,,R47,6.8,54,115,56.74,134,62.02,,,,,,,,,,,2021
77,8,34.5,237,15.08,12,,,,,,,R48,5.36,30,137,61.69,115,57.81,,,,,,,,,,,2021
77,6,36.5,72,16.4,15.3,,,,,,,R49,6.1,73,80,49.8,112,57.81,73,49.17,,,,,,,,,2021
77,6,36.5,72,16.4,39.8,,,,,,,R50,8.43,90,133,62.24,123,60.55,,,,,,,,,,,2021
77,6,36.5,72,16.4,44.8,,,,,,,R51,4.96,31,90,53.37,103,56.36,91,53.21,,,,,,,,,2021
