,DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,Sum
2357,71.3,32.5,41.6,145.0,,10.8,46.6,6.0,,,0.5621891154552723
2358,71.3,32.5,41.6,145.0,,25.8,30.0,4.5,15.0,14.7,0.4210292138837054
2359,71.3,32.5,41.6,145.0,,43.8,33.6,0.0,8.4,6.0,0.36599460718725
2360,71.3,32.5,41.6,145.0,,49.8,20.2,0.0,6.5,2.0,0.4586479408370203
2361,71.3,32.5,41.6,145.0,,64.8,42.0,17.0,,,0.42418724674684183
2362,71.3,32.5,41.6,145.0,,64.8,42.0,60.6,,,0.48833344975050297
2363,71.3,32.5,41.6,145.0,,64.8,42.0,63.1,,,0.43681937819938754
2364,71.3,32.5,41.6,145.0,,64.8,42.0,67.1,,,0.44629347678879694
2365,71.3,32.5,41.6,145.0,,64.8,42.0,73.5,,,0.383679591220814
2366,71.3,32.5,41.6,145.0,,79.5,52.1,0.0,,,0.4013645752543781
2367,71.3,32.5,41.6,145.0,,79.5,52.1,2.5,26.7,35.6,0.4144354807531102
2368,71.3,32.5,41.6,145.0,,79.5,52.1,2.5,26.7,35.6,0.5255982375355129
2369,71.3,32.5,41.6,145.0,,79.5,52.1,2.5,26.7,35.6,0.371252610319536
2370,71.3,32.5,41.6,145.0,,79.5,52.1,2.5,26.7,35.6,0.4336613453362511
2371,71.3,32.5,41.6,145.0,,79.5,52.1,2.5,26.7,45.6,0.4399774110625241
2372,71.3,32.5,41.6,145.0,,79.5,52.1,2.5,26.7,45.6,0.46452523251710676
2373,71.3,32.5,41.6,145.0,,79.5,52.1,5.5,11.2,12.0,0.5034920074935578
2374,71.3,32.5,41.6,145.0,,79.5,52.1,5.5,11.2,17.2,0.4190495592879421
2375,71.3,35.0,36.0,66.0,,13.0,17.3,0.0,,,0.44368221562040633
2376,71.3,35.0,36.0,66.0,,33.0,6.0,9.0,,,0.38241637807555945
2377,71.3,35.0,36.0,66.0,,86.0,,,,,0.46243758027278414
2378,71.3,35.0,36.0,66.0,,94.0,,,,,0.4306236281465011
2379,71.3,35.0,36.0,69.0,,,,,,,0.44684024848354276
2380,71.3,35.0,36.0,103.4,,0.0,23.0,3.5,11.4,14.0,0.42734527960997826
2381,71.3,35.0,36.0,103.4,,0.0,23.0,52.0,,,0.4487350682014246
2382,71.3,35.0,36.0,103.4,,0.0,23.0,55.5,8.2,2.6,0.39485567700166435
2383,71.3,35.0,36.0,132.4,,0.0,,,,,0.44629347678879694
2384,71.3,35.0,36.0,144.4,,48.0,17.3,2.0,,,0.44945150965193337
2385,71.3,35.0,36.0,144.4,,61.8,18.0,11.0,10.2,0.0,0.44945150965193337
2386,71.3,35.0,36.0,159.4,,59.0,14.1,1.0,,,0.4289624319235379
2387,71.3,35.0,36.0,159.4,,59.0,14.1,6.0,17.0,6.5,0.41787118102056897
2388,71.3,35.0,36.0,181.4,,1.0,,,,,0.47235824706087337
2389,71.3,35.0,36.0,181.4,,4.0,14.5,0.0,,,0.4156986938983648
2390,71.3,35.0,36.0,221.4,,5.6,13.6,18.0,12.9,3.0,0.42706761220565603
2391,71.3,35.0,36.0,221.4,,11.6,,,,,0.44629347678879694
2392,71.3,35.0,36.0,244.4,,7.0,16.0,1.5,5.8,27.3,0.462630412799225
2393,71.3,35.0,36.0,244.4,,26.0,75.8,2.0,14.0,2.1,0.46957808509812504
2394,71.3,35.0,36.0,244.4,,26.0,75.8,2.0,14.0,3.6,0.44629347678879694
2395,71.3,35.0,36.0,244.4,,26.0,75.8,29.0,,,0.4336613453362511
2396,71.3,35.0,36.0,244.4,,26.0,75.8,33.0,,,0.4305033124731147
2397,71.3,35.0,36.0,244.4,,26.0,75.8,36.0,,,0.4431354439256605
2398,71.3,35.0,36.0,244.4,,26.0,75.8,46.0,,,0.5150537583272897
2399,71.3,35.0,36.0,244.4,,26.0,75.8,49.5,,,0.4431354439256605
2400,71.3,35.0,36.0,244.4,,26.0,75.8,67.5,,,0.44368221562040633
2401,71.3,35.0,36.0,244.4,,49.0,61.0,0.0,27.7,0.0,0.3941362022970324
2402,71.3,35.0,36.0,244.4,,49.0,61.0,3.0,20.0,2.0,0.43681937819938754
2403,71.3,35.0,36.0,244.4,,78.0,71.8,3.0,7.3,7.0,0.4190495592879421
2404,71.3,35.0,36.0,244.4,,78.0,71.8,5.0,19.4,2.0,0.5632124232772602
2405,71.3,35.0,36.0,244.4,,78.0,71.8,5.0,19.4,13.0,0.4013645752543781
2406,71.3,35.0,36.0,244.4,,78.0,71.8,5.0,19.4,24.0,0.4163303004709922
2407,71.3,35.0,36.0,244.4,,78.0,71.8,5.0,19.4,40.0,0.4755648650449812
2408,71.3,35.0,36.0,244.4,,78.0,71.8,5.0,19.4,58.0,0.45892560824134265
2409,71.3,35.0,36.0,244.4,,78.0,71.8,9.0,,,0.4526095425150698
2410,71.3,35.0,36.0,252.4,,2.0,,,,,0.4323132973131151
2411,71.3,35.0,36.0,252.4,,4.5,,,,,0.47191167886219343
2412,72.0,44.0,33.0,62.0,43.0,0.0,32.0,2.0,,,0.3647313940419954
2413,72.0,44.0,33.0,62.0,43.0,0.0,32.0,5.0,,,0.4431354439256605
2414,72.0,44.0,33.0,62.0,43.0,1.0,24.8,30.0,,,0.4399774110625241
2415,72.0,44.0,33.0,62.0,43.0,1.0,24.8,34.5,,,0.41652313299743293
2416,72.0,44.0,33.0,62.0,43.0,1.0,24.8,52.5,,,0.4184179527153148
2417,72.0,44.0,33.0,62.0,43.0,1.0,24.8,55.5,,,0.3950485095281052
2418,72.0,44.0,33.0,78.0,71.1,74.0,,,,,0.4542266948286293
2419,72.0,44.0,33.0,78.0,71.1,78.0,47.0,0.0,29.6,6.7,0.37546870577665925
2420,72.0,44.0,33.0,78.0,71.1,78.0,47.0,13.0,13.7,2.3,0.43618137036650373
2421,72.0,44.0,33.0,78.0,71.1,78.0,47.0,32.0,18.7,6.0,0.44810346162879733
2422,72.0,44.0,33.0,78.0,71.1,78.0,47.0,38.0,51.6,28.0,0.4632620193718522
2423,72.0,44.0,33.0,78.0,71.1,78.0,47.0,38.0,51.6,28.0,0.43618137036650373
2424,72.0,44.0,33.0,80.0,,,,,,,0.41471314815743254
2425,72.0,44.0,33.0,109.0,44.2,1.0,,,,,0.4115551152942961
2426,72.0,44.0,33.0,109.0,44.2,3.0,17.6,4.5,,,0.4305033124731147
2427,72.0,44.0,33.0,116.0,32.0,0.0,,,,,0.43618137036650373
2428,72.0,44.0,33.0,129.0,45.0,0.0,,,,,0.5409496278050084
2429,72.0,44.0,33.0,129.0,45.0,1.2,12.6,1.0,,,0.43618137036650373
2430,72.0,44.0,33.0,146.0,11.6,5.4,,,,,0.506842872883135
2431,72.0,44.0,33.0,157.0,66.0,4.0,,,,,0.4061367271769508
2432,72.0,44.0,33.0,157.0,66.0,17.0,,,,,0.5551472931960195
2433,72.0,44.0,33.0,157.0,66.0,47.0,30.0,12.0,,,0.370415853195641
2434,72.0,44.0,33.0,157.0,66.0,47.0,30.0,22.0,17.3,25.0,0.500526807156862
2435,72.0,44.0,33.0,177.0,,,,,,,0.5112641188915261
2436,72.0,44.0,33.0,209.0,8.8,3.5,,,,,0.49105270856745276
2437,72.0,44.0,33.0,228.0,45.0,3.5,,,,,0.4336613453362511
2438,72.0,44.0,33.0,233.0,42.0,5.0,,,,,0.44629347678879694
2439,72.0,44.0,33.0,246.0,42.3,12.0,40.0,16.0,,,0.500526807156862
2440,72.0,44.0,33.0,246.0,42.3,12.0,40.0,20.5,,,0.5030532334473714
2441,72.0,44.0,33.0,246.0,42.3,12.0,40.0,39.5,,,0.41787118102056897
2442,72.0,44.0,33.0,246.0,42.3,12.0,40.0,43.5,,,0.2224270826744149
2443,72.0,44.0,33.0,246.0,42.3,12.0,40.0,53.5,19.7,0.0,0.4259972315868422
2444,72.0,44.0,33.0,246.0,42.3,12.0,40.0,56.5,38.7,4.0,0.3805215583576776
2445,72.0,44.0,33.0,257.0,23.2,2.4,12.6,2.0,,,0.5388619755606857
2446,72.0,44.0,33.0,274.0,58.4,20.0,29.0,0.0,,,0.41083867384378736
2447,72.0,44.0,33.0,274.0,58.4,20.0,29.0,1.0,,,0.49747675460305085
2448,72.0,44.0,33.0,274.0,58.4,50.0,35.5,0.0,26.4,8.0,0.44629347678879694
2449,72.0,44.0,33.0,274.0,58.4,50.0,35.5,0.0,26.4,35.0,0.5453708738133997
2450,72.0,43.0,33.7,97.7,,,,,,,0.42418724674684183
2451,72.0,43.0,33.7,119.7,21.3,2.5,,,,,0.5268614506807674
2452,72.0,43.0,33.7,124.7,26.9,0.0,,,,,0.4384365305129472
2453,72.0,43.0,33.7,124.7,26.9,1.0,9.4,1.5,,,0.3887324438018323
2454,72.0,43.0,33.7,125.7,4.0,55.8,16.7,11.5,18.6,0.0,0.45505113392769747
2455,72.0,43.0,33.7,125.7,4.0,55.8,16.7,39.5,,,0.43618137036650373
2456,72.0,43.0,33.7,125.7,4.0,78.5,31.8,3.0,,,0.572966719188684
2457,72.0,43.0,33.7,125.7,4.0,78.5,31.8,5.0,15.8,43.3,0.4405241827572699
2458,72.0,43.0,33.7,125.7,4.0,78.5,31.8,5.0,15.8,50.8,0.4431354439256605
2459,72.0,43.0,33.7,132.7,52.5,27.6,,,,,0.4923159217127073
2460,72.0,43.0,33.7,132.7,52.5,40.6,29.8,18.2,,,0.4605427605549022
2461,72.0,43.0,33.7,132.7,52.5,42.9,,,,,0.49673716772109855
2462,72.0,43.0,33.7,132.7,52.5,62.4,,,,,0.3950485095281052
2463,72.0,43.0,33.7,132.7,52.5,73.4,,,,,0.4399774110625241
2464,72.0,43.0,33.7,132.7,52.5,75.4,9.0,21.0,,,0.43618137036650373
2465,72.0,43.0,33.7,136.2,,,,,,,0.3786267386397957
2466,72.0,43.0,33.7,141.29999999999998,9.6,6.0,,,,,0.44629347678879694
2467,72.0,43.0,33.7,191.8,31.2,3.5,,,,,0.3999085295826827
2468,72.0,43.0,33.7,191.8,31.2,4.5,,,,,0.41471314815743254
2469,72.0,43.0,33.7,191.8,31.2,14.5,,,,,0.43618137036650373
2470,72.0,43.0,33.7,192.8,26.6,2.0,,,,,0.37104745976826825
2471,72.0,43.0,33.7,204.3,73.6,7.5,22.0,46.5,,,0.43618137036650373
2472,72.0,43.0,33.7,204.3,73.6,7.5,22.0,51.3,,,0.4399774110625241
2473,72.0,43.0,33.7,204.3,73.6,17.5,48.5,32.5,16.3,2.0,0.4790521836875343
2474,72.0,43.0,33.7,204.3,73.6,17.5,48.5,34.5,42.1,24.5,0.4790521836875343
2475,72.0,43.0,33.7,204.3,73.6,17.5,48.5,34.5,42.1,32.0,0.520106610908308
2476,72.0,43.0,33.7,204.3,73.6,17.5,48.5,34.5,42.1,42.5,0.4323132973131151
2477,72.0,43.0,33.7,204.3,73.6,20.0,31.5,0.0,,,0.4487350682014246
2478,72.0,43.0,33.7,211.3,65.3,37.0,69.7,3.0,21.0,1.0,0.41471314815743254
2479,72.0,43.0,33.7,218.3,65.3,37.0,69.7,32.0,47.0,2.0,0.3257283519694001
2480,72.0,43.0,33.7,218.3,65.3,37.0,69.7,38.5,35.8,35.5,0.5434760540955178
2481,72.0,43.0,33.7,218.3,65.3,37.0,69.7,38.5,35.8,37.0,0.43618137036650373
2482,72.0,33.0,44.0,74.0,98.5,10.0,13.8,18.3,,,0.41147028041641465
2483,72.0,33.0,44.0,74.0,98.5,10.0,13.8,22.3,,,0.43618137036650373
2484,72.0,33.0,44.0,74.0,98.5,41.0,17.8,5.0,,,0.4305033124731147
2485,72.0,33.0,44.0,74.0,98.5,48.0,,,,,0.44629347678879694
2486,72.0,33.0,44.0,74.0,98.5,50.0,16.0,10.0,,,0.4431354439256605
2487,72.0,33.0,44.0,74.0,98.5,50.0,16.0,15.0,,,0.4210292138837054
2488,72.0,33.0,44.0,74.0,98.5,74.0,23.0,8.0,,,0.33169501973893556
2489,72.0,33.0,44.0,74.0,98.5,74.0,23.0,17.0,11.2,0.0,0.3950485095281052
2490,72.0,33.0,44.0,74.0,98.5,74.0,23.0,17.0,11.2,1.0,0.4305033124731147
2491,72.0,33.0,44.0,74.0,98.5,83.0,,,,,0.41759351361624675
2492,72.0,33.0,44.0,74.0,98.5,91.0,25.5,0.0,,,0.45505113392769747
2493,72.0,33.0,44.0,74.0,98.5,105.0,100.0,22.0,30.0,3.2,0.42094437900582404
2494,72.0,33.0,44.0,74.0,98.5,105.0,100.0,30.0,40.5,3.7,0.4336613453362511
2495,72.0,33.0,44.0,74.0,98.5,105.0,100.0,37.0,53.6,40.0,0.5232646437714444
2496,72.0,33.0,44.0,74.0,98.5,105.0,100.0,37.0,53.6,81.0,0.499420159441904
2497,72.0,33.0,44.0,74.0,98.5,105.0,100.0,94.0,41.7,0.0,0.530223126137727
2498,72.0,33.0,44.0,74.0,98.5,105.0,100.0,95.0,32.2,12.5,0.5081060860283897
2499,72.0,33.0,44.0,74.0,98.5,105.0,100.0,95.0,32.2,19.5,0.4431354439256605
2500,72.0,33.0,44.0,74.0,98.5,105.0,100.0,95.0,32.2,28.5,0.43618137036650373
2501,72.0,33.0,44.0,74.0,98.5,110.0,27.2,0.0,16.6,3.5,0.45892560824134265
2502,72.0,33.0,44.0,74.0,98.5,113.0,90.0,42.0,55.0,0.0,0.4589973387937577
2503,72.0,33.0,44.0,74.0,98.5,113.0,90.0,92.0,32.7,2.0,0.3369515149137773
2504,72.0,33.0,44.0,74.0,98.5,113.0,90.0,94.0,80.0,0.0,0.4295940384961652
2505,72.0,33.0,44.0,74.0,98.5,113.0,90.0,94.0,80.0,0.0,0.4790521836875343
2506,72.0,33.0,44.0,74.0,98.5,113.0,90.0,94.0,80.0,5.5,0.48726306913168915
2507,72.0,33.0,44.0,74.0,98.5,113.0,90.0,116.0,57.4,40.0,0.4544195273550702
2508,72.0,33.0,44.0,74.0,98.5,113.0,90.0,116.0,57.4,63.0,0.3390406751155444
2509,72.0,33.0,44.0,74.0,98.5,113.0,90.0,116.0,57.4,64.0,0.4905776674251221
2510,72.0,33.0,44.0,74.0,98.5,113.0,90.0,117.0,54.4,3.0,0.4276992187782833
2511,72.0,33.0,44.0,74.0,98.5,113.0,90.0,117.0,54.4,3.0,0.3234841342947809
2512,72.0,33.0,44.0,74.0,98.5,113.0,90.0,120.0,33.7,0.0,0.471472904816007
2513,72.0,33.0,44.0,98.0,65.0,2.0,,,,,0.3558889020252134
2514,72.0,33.0,44.0,108.0,,,,,,,0.4305033124731147
2515,72.0,33.0,44.0,120.0,80.0,90.0,30.1,0.0,,,0.41190905446260107
2516,72.0,33.0,44.0,120.0,80.0,114.0,,,,,0.46010398650871576
2517,72.0,33.0,44.0,120.0,80.0,122.9,,,,,0.4431354439256605
2518,72.0,33.0,44.0,120.0,80.0,124.9,,,,,0.42410241186896047
2519,72.0,33.0,44.0,144.0,40.0,0.0,25.3,4.0,,,0.3268349996843582
2520,72.0,33.0,44.0,198.0,58.4,3.0,11.5,17.2,,,0.4323132973131151
2521,72.0,33.0,44.0,218.0,45.0,3.0,,,,,0.4333836779319289
2522,72.0,33.0,44.0,218.0,45.0,6.5,,,,,0.3569592826440271
2523,72.0,33.0,44.0,223.0,70.6,6.7,,,,,0.5015971877756757
2524,72.0,33.0,44.0,256.0,66.0,4.0,12.3,6.0,,,0.42418724674684183
2525,72.0,33.0,44.0,272.0,51.0,1.0,12.0,8.0,,,0.49547395457584387
2526,72.0,33.0,44.0,305.0,66.6,7.0,11.0,2.0,7.3,6.0,0.464332399990666
2527,72.0,33.0,44.0,305.0,66.6,20.0,11.2,37.0,,,0.8659998071050238
2528,72.0,33.0,44.0,323.0,53.2,17.0,,,,,0.5615998121752681
2529,72.0,33.0,44.0,323.0,53.2,27.0,12.3,40.0,,,0.647459023041546
2530,72.0,33.0,44.0,323.0,53.2,38.0,,,,,0.44945150965193337
2531,72.0,33.0,44.0,323.0,53.2,41.0,35.7,11.0,,,0.7614083269402031
2532,72.0,33.0,44.0,323.0,53.2,41.0,35.7,18.0,,,0.6149555771117262
2533,72.0,33.0,44.0,323.0,53.2,41.0,35.7,24.0,,,0.4738064985800753
2534,72.0,40.0,34.0,80.0,47.0,74.0,14.0,0.0,,,0.4399774110625241
2535,72.0,40.0,34.0,80.0,47.0,122.0,9.4,9.0,,,0.44854223567498375
2536,72.0,40.0,34.0,80.0,47.0,130.0,26.2,5.0,,,0.45947237993608847
2537,72.0,40.0,34.0,80.0,47.0,130.0,26.2,11.0,20.6,28.0,0.43618137036650373
2538,72.0,40.0,34.0,111.0,13.9,17.0,,,,,0.3918904766649688
2539,72.0,40.0,34.0,117.0,,,,,,,0.42915526444997865
2540,72.0,40.0,34.0,167.0,,,,,,,0.4399774110625241
2541,72.0,40.0,34.0,188.0,57.0,2.0,,,,,0.43618137036650373
2542,72.0,40.0,34.0,188.0,57.0,3.0,30.1,22.0,,,0.42094437900582404
2543,72.0,40.0,34.0,188.0,57.0,3.0,30.1,40.0,,,0.46622721970854786
2544,72.0,40.0,34.0,188.0,57.0,3.0,30.1,66.8,10.0,2.0,0.4228391987237058
2545,72.0,40.0,34.0,188.0,57.0,3.0,30.1,74.8,16.3,36.0,0.4499982813466792
2546,72.0,40.0,34.0,211.0,31.7,0.0,17.2,6.0,,,0.644363959810792
2547,72.0,40.0,34.0,238.0,22.7,,,,,,0.5000517660145314
2548,72.0,40.0,34.0,244.8,63.7,32.0,12.6,2.3,,,0.640065581959568
2549,72.0,40.0,34.0,244.8,63.7,38.0,30.5,43.0,,,0.43799775646676076
2550,72.0,40.0,34.0,244.8,63.7,38.0,30.5,68.0,6.1,12.7,0.44629347678879694
2551,72.0,40.0,34.0,244.8,63.7,44.0,9.7,4.0,,,0.7619554732222904
2552,72.0,40.0,34.0,252.8,38.7,3.0,,,,,0.466576617665285
2553,75.0,23.0,36.2,113.0,17.3,10.4,,,,,0.3445199837179222
2554,75.0,23.0,36.2,113.0,17.3,14.4,10.9,6.5,,,0.41787118102056897
2555,75.0,23.0,36.2,137.0,18.0,13.0,,,,,0.4336613453362511
2556,75.0,23.0,36.2,139.0,11.0,7.0,,,,,0.4431354439256605
2557,75.0,23.0,36.2,155.0,44.7,77.0,19.8,14.6,,,0.43618137036650373
2558,75.0,23.0,36.2,155.0,44.7,77.0,19.8,17.1,12.0,6.5,0.3672578203325046
2559,75.0,23.0,36.2,157.5,26.2,1.0,14.4,3.5,7.0,6.7,0.43618137036650373
2560,75.0,23.0,36.2,157.5,26.2,1.0,14.4,3.5,7.0,10.2,0.4399774110625241
2561,75.0,23.0,36.2,162.0,77.0,6.8,16.1,3.5,,,0.41696190704361935
2562,75.0,23.0,36.2,166.5,77.0,8.6,10.1,31.4,,,0.42734527960997826
2563,75.0,23.0,36.2,166.5,77.0,29.1,27.6,1.0,13.1,1.2,0.43618137036650373
2564,75.0,23.0,36.2,166.5,77.0,29.1,27.6,2.0,19.8,1.5,0.4431354439256605
2565,75.0,23.0,36.2,166.5,77.0,80.1,20.8,3.5,11.5,2.5,0.43618137036650373
2566,75.0,23.0,36.2,166.5,77.0,98.1,21.9,6.0,13.5,2.0,0.5300773707748132
2567,75.0,23.0,36.2,166.5,77.0,98.1,21.9,6.0,13.5,2.0,0.5017900203021167
2568,75.0,23.0,36.2,166.5,77.0,101.6,38.4,14.7,26.5,4.5,0.44629347678879694
2569,75.0,23.0,36.2,166.5,77.0,101.6,38.4,14.7,26.5,12.0,0.44629347678879694
2570,75.0,23.0,36.2,166.5,77.0,101.6,38.4,14.7,26.5,12.0,0.43618137036650373
2571,75.0,23.0,36.2,189.3,,,,,,,0.46136719965397033
2572,75.0,23.0,36.2,191.3,17.0,13.5,,,,,0.43681937819938754
2573,75.0,23.0,36.2,193.6,54.8,2.5,,,,,0.4239095793425196
2574,75.0,23.0,36.2,202.6,56.1,3.5,28.6,13.5,17.1,0.5,0.43618137036650373
2575,75.0,23.0,36.2,202.6,56.1,3.5,28.6,21.1,18.3,0.0,0.41147028041641465
2576,75.0,23.0,36.2,202.6,56.1,3.5,28.6,79.1,16.7,0.0,0.42418724674684183
2577,75.0,23.0,36.2,229.6,53.5,8.0,14.1,1.0,,,0.3796971192586094
2578,75.0,23.0,36.2,229.6,53.5,16.0,43.7,30.0,38.5,18.0,0.24624309406030448
2579,75.0,23.0,36.2,229.6,53.5,16.0,43.7,30.0,38.5,19.0,0.5245386669840816
2580,75.0,23.0,36.2,229.6,53.5,16.0,43.7,30.0,38.5,20.0,0.44178739590252447
2581,75.0,23.0,36.2,229.6,53.5,16.0,43.7,30.0,38.5,38.0,0.4272604447320969
2582,75.0,23.0,36.2,229.6,53.5,16.0,43.7,30.0,38.5,44.5,0.4074878084542101
2583,75.0,23.0,36.2,229.6,53.5,16.0,43.7,31.0,34.1,0.0,0.5053868272114396
2584,75.0,23.0,36.2,259.6,63.4,23.0,38.9,4.5,,,0.5429524278322155
2585,75.0,23.0,36.2,259.6,63.4,35.0,22.9,11.0,,,0.4305033124731147
2586,75.0,23.0,36.2,259.6,63.4,35.0,22.9,35.5,,,0.46452523251710676
2587,75.0,23.0,36.2,259.6,63.4,35.0,22.9,38.0,,,0.5049480531652532
2588,75.0,23.0,36.2,278.1,47.5,0.0,20.0,7.7,,,0.43681937819938754
2589,75.0,23.0,36.2,278.1,47.5,3.0,20.7,2.5,,,0.3967504967195462
2590,75.0,23.0,36.2,278.1,47.5,3.0,20.7,5.0,9.9,6.7,0.43618137036650373
2591,75.0,23.0,36.2,278.1,47.5,4.0,31.2,5.0,,,0.5350723361249222
2592,75.0,23.0,36.2,282.1,55.0,21.0,,,,,0.38762579608687425
2593,75.0,23.0,36.2,282.1,55.0,35.0,11.0,1.5,,,0.5340019555061085
2594,75.0,23.0,36.2,282.1,55.0,52.0,32.7,17.3,,,0.5763195958721368
2595,75.0,23.0,36.2,282.1,55.0,52.0,32.7,36.3,,,0.4336613453362511
2596,75.0,30.0,40.0,48.0,55.6,48.0,9.2,4.0,,,0.36915264005038645
2597,75.0,30.0,40.0,48.0,55.6,75.0,31.3,2.0,,,0.383679591220814
2598,75.0,30.0,40.0,48.0,55.6,90.0,14.9,3.0,,,0.3727494469597093
2599,75.0,30.0,40.0,48.0,55.6,120.0,30.6,30.0,,,0.43618137036650373
2600,75.0,30.0,40.0,48.0,55.6,120.0,30.6,39.5,,,0.4019961818270053
2601,75.0,30.0,40.0,68.0,78.0,45.0,32.7,2.5,,,0.3887324438018323
2602,75.0,30.0,40.0,68.0,78.0,95.0,28.0,6.0,,,0.44945150965193337
2603,75.0,30.0,40.0,68.0,78.0,115.0,32.5,33.0,16.4,2.3,0.48726306913168915
2604,75.0,30.0,40.0,68.0,78.0,115.0,32.5,33.0,16.4,3.3,0.33169501973893567
2605,75.0,30.0,40.0,98.0,,,,,,,0.4472790225297292
2606,75.0,30.0,40.0,112.0,57.0,2.5,,,,,0.44629347678879694
2607,75.0,30.0,40.0,112.0,57.0,38.5,,,,,0.43618137036650373
2608,75.0,30.0,40.0,112.0,57.0,46.5,15.7,53.0,,,0.43681937819938754
2609,75.0,30.0,40.0,112.0,57.0,57.2,,,,,0.4708412982433797
2610,75.0,30.0,40.0,112.0,57.0,66.2,7.8,5.3,,,0.4399774110625241
2611,75.0,30.0,40.0,112.0,57.0,87.2,13.2,5.0,,,0.43618137036650373
2612,75.0,30.0,40.0,112.0,57.0,97.2,16.4,39.0,,,0.4708412982433797
2613,75.0,30.0,40.0,112.0,57.0,100.7,24.0,39.0,,,0.42410241186896047
2614,75.0,30.0,40.0,112.0,57.0,100.7,24.0,49.0,,,0.42418724674684183
2615,75.0,30.0,40.0,116.0,21.5,2.5,,,,,0.4399774110625241
2616,75.0,30.0,40.0,120.0,9.8,8.0,,,,,0.43681937819938754
2617,75.0,30.0,40.0,133.0,101.0,11.0,38.3,1.0,,,0.43618137036650373
2618,75.0,30.0,40.0,133.0,101.0,32.7,50.0,3.8,,,0.44945150965193337
2619,75.0,30.0,40.0,133.0,101.0,54.7,20.0,2.0,,,0.4708412982433797
2620,75.0,30.0,40.0,133.0,101.0,56.7,31.6,5.0,,,0.43681937819938754
2621,75.0,30.0,40.0,133.0,101.0,77.7,16.3,2.0,,,0.45892560824134265
2622,75.0,30.0,40.0,133.0,101.0,87.7,27.8,2.0,,,0.3476780165810586
2623,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,3.0,0.48454381031473914
2624,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,3.0,0.48726306913168915
2625,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,3.0,0.4537879207824429
2626,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,4.0,0.4664200522349886
2627,75.0,30.0,40.0,133.0,101.0,130.7,15.0,7.0,,,0.3752758732502184
2628,75.0,30.0,40.0,133.0,101.0,130.7,15.0,9.0,,,0.42418724674684183
2629,75.0,30.0,40.0,133.0,101.0,136.7,60.8,7.0,19.6,1.8,0.44629347678879694
2630,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,30.0,0.4336613453362511
2631,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,65.0,0.4336613453362511
2632,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,73.0,0.42410241186896047
2633,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,81.0,0.44178739590252447
2634,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,84.0,0.44684024848354276
2635,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,88.0,0.4431354439256605
2636,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,0.4904211019948256
2637,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,0.4582091667908339
2638,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,0.44033135023082903
2639,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,0.4965443351946577
2640,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,6.0,0.3032727239707077
2641,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,35.0,0.3546256888799588
2642,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,40.0,0.385381578412255
2643,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,44.0,0.4336613453362511
2644,75.0,30.0,40.0,209.0,48.0,2.0,23.0,4.0,11.0,17.0,0.44629347678879694
2645,75.0,30.0,40.0,209.0,48.0,2.0,23.0,4.0,11.0,21.0,0.4305033124731147
2646,75.0,30.0,40.0,209.0,48.0,2.0,23.0,4.0,11.0,24.0,0.4997023680577941
2647,75.0,30.0,40.0,209.0,48.0,3.0,14.0,4.0,,,0.46515683908973404
2648,75.0,30.0,40.0,220.0,53.8,1.0,10.0,1.0,,,0.4210292138837054
2649,75.0,30.0,40.0,220.0,53.8,4.0,12.8,1.0,,,0.43618137036650373
2650,75.0,30.0,40.0,220.0,53.8,4.0,12.8,3.0,,,0.4210292138837054
2651,75.0,30.0,40.0,220.0,53.8,8.0,,,,,0.3969433292459871
2652,75.0,30.0,40.0,220.0,53.8,9.0,,,,,0.4904211019948256
2653,75.0,30.0,40.0,220.0,53.8,34.3,10.0,7.0,,,0.46896444556563444
2654,75.0,30.0,40.0,220.0,53.8,42.3,8.2,3.0,,,0.3590469348883498
2655,75.0,30.0,40.0,220.0,53.8,61.3,11.7,15.0,,,0.3767319189219139
2656,75.0,34.0,40.0,82.0,24.0,49.0,,,,,0.4336613453362511
2657,75.0,34.0,40.0,82.0,24.0,55.7,,,,,0.42785427625113537
