Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
,Arbre N° : 8,,Ligne N° : 14,,Variété : Nectarinier N 46-28,,,,,Parcelle : 1314,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tronc,,charpant,,1 er ss charpant,,2 éme ss charpant,,3 éme ss charpant,,4éme charpant,,5éme charpant,,Rameaux,,,FRUIT 1,,FRUIT 2,,FRUIT 3,,FRUIT 4,,FRUIT 5,,FRUIT 6,,FRUIT 7,,,
Diam,Long,Diam,long,Diam,long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,,
81,21,36,153,40.2,108.8,,,,,,,,,R111,7.3,70,70,52.42,170,69.91,90,55.92,80,53.67,,,,,,,4.0,
81,21,36,153,40.2,109.8,21.6,5,,,,,,,R112,4.8,26,110,61.05,,,,,,,,,,,,,1.0,
81,21,36,160,38.8,6,,,,,,,,,R113,5.2,30,110,57.89,,,,,,,,,,,,,1.0,
81,21,36,160,38.8,14,,,,,,,,,R114,6.6,28,170,69.14,160,67.15,,,,,,,,,,,2.0,
81,21,36,160,38.8,31,,,,,,,,,R115,11.6,63,170,73.71,140,65.04,160,65.47,,,,,,,,,3.0,
81,21,36,160,38.8,48,,,,,,,,,R116,6,20,100,55.59,90,56.27,,,,,,,,,,,2.0,
81,21,36,160,38.8,69,,,,,,,,,R117,5.2,24,140,65.96,120,61.5,,,,,,,,,,,2.0,
81,21,36,160,38.8,94,15,6,,,,,,,R118,13.1,90,140,67.52,140,65.47,160,69.88,,,,,,,,,3.0,
81,21,36,185,8.3,7,,,,,,,,,R119,5.4,27,150,67.58,90,57.92,,,,,,,,,,,2.0,
81,21,36,236,83.5,6,,,,,,,,,R120,8.4,43,120,64.66,90,56.39,90,55.2,,,,,,,,,3.0,
81,21,36,236,83.5,16,,,,,,,,,R121,8.3,59,110,58.53,,,,,,,,,,,,,1.0,
81,21,36,236,83.5,53,40,10,,,,,,,R122,8,37,170,68.37,120,62.77,90,56.4,160,66.29,,,,,,,4.0,
81,21,36,236,83.5,53,40,46,7,3,,,,,R123,7.1,37,110,60.41,,,,,,,,,,,,,1.0,
81,21,36,236,83.5,71,,,,,,,,,R124,7.6,66,80,54.69,60,47.43,80,55.7,90,55.63,,,,,,,4.0,
81,21,36,236,83.5,73,55.1,11.3,,,,,,,R125,9.2,90,120,60.65,70,49.72,50,46.1,,,,,,,,,3.0,
81,21,36,236,83.5,73,55.1,18.3,,,,,,,R126,5.2,33,160,68.15,100,58.47,,,,,,,,,,,2.0,
81,21,36,236,83.5,73,55.1,21.3,,,,,,,R127,6.3,35,120,62.28,130,62.55,100,57.29,,,,,,,,,3.0,
81,21,36,236,83.5,73,55.1,33.3,,,,,,,R128,5.4,27,130,61.43,90,56.63,50,43.89,130,65.3,,,,,,,4.0,
81,21,36,236,83.5,73,55.1,36.3,,,,,,,R129,7.6,46,100,60.4,110,58.97,150,68.15,140,62.78,120,59.3,,,,,5.0,
81,21,36,236,83.5,73,55.1,42.3,,,,,,,R130,9.8,90,140,66.99,130,62.34,130,62.63,150,68.83,,,,,,,4.0,
81,21,36,236,83.5,73,55.1,45.3,,,,,,,R131,11,76,90,57.69,80,53.31,120,60.2,120,61.7,,,,,,,4.0,
81,21,36,236,83.5,83,40,16,18,3,,,,,R132,9.2,47,150,68.03,50,45.66,60,48.26,,,,,,,,,3.0,
81,21,36,236,83.5,83,40,54,6.8,2,,,,,R133,4.8,35,70,50.43,130,64.52,100,58.42,160,65.39,170,70.61,,,,,5.0,
81,21,36,236,83.5,83,40,56,9,3,,,,,R134,7.4,65,190,70.86,140,62.52,100,68.42,160,65.39,170,70.61,,,,,5.0,
81,21,36,236,83.5,83,40,59,4,3,,,,,R135,7.8,51,100,57.85,160,65.75,110,59.86,150,64.97,,,,,,,4.0,
81,21,36,246,17.8,2,,,,,,,,,R136,6.5,36,160,66.53,200,70.43,130,63.54,120,61.62,,,,,,,4.0,
81,21,36,277,44,18,,,,,,,,,R137,6.5,52,180,65.13,70,51.32,130,65.03,,,,,,,,,3.0,
81,21,36,277,44,27,,,,,,,,,R138,7.2,25,110,59.82,160,69.23,160,69.03,,,,,,,,,3.0,
81,21,36,277,44,44,,,,,,,,,R139,10.4,34,70,52.68,170,69.45,,,,,,,,,,,2.0,
81,21,36,277,44,47,,,,,,,,,R140,6.5,46,170,68.75,160,67.47,170,69.4,,,,,,,,,3.0,
81,21,36,302,40.1,14,24,13,,,,,,,R141,12.8,77,150,62.35,180,70.62,180,71.08,170,70.61,170,70.88,130,64.95,170,68.56,7.0,106.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOTAL,323.0,
